product_id,cost,base_price,weight_gms,importance_id
5914,275,330.0,4287,2
5915,272,326.4,5939,1
5916,280,336.0,4074,1
5917,202,242.39999999999998,4930,1
5918,184,220.79999999999998,4581,2
5919,244,292.8,5515,2
5920,138,165.6,5401,1
5921,109,130.79999999999998,5407,2
5922,189,226.79999999999998,5292,1
5923,170,204.0,4069,1
5924,183,219.6,4598,2
5925,263,315.59999999999997,4429,3
5926,271,325.2,5853,1
5927,202,242.39999999999998,4496,2
5928,265,318.0,5070,2
5929,220,264.0,4472,2
5930,274,328.8,4873,1
5931,212,254.39999999999998,4552,2
5932,244,292.8,5559,3
5933,252,302.4,5017,2
5934,158,189.6,4743,1
5935,286,343.2,5490,2
5936,164,196.79999999999998,4639,3
5937,170,204.0,4998,2
5938,269,322.8,4930,2
5939,238,285.59999999999997,4002,1
5940,198,237.6,5315,2
5941,184,220.79999999999998,5235,1
5942,265,318.0,4347,1
5943,204,244.79999999999998,4534,2
5944,233,279.59999999999997,5759,2
5945,134,160.79999999999998,5694,1
5946,153,183.6,5474,2
5947,241,289.2,4253,2
5948,187,224.4,5022,1
5949,148,177.6,5622,1
5950,133,159.6,5439,2
5951,250,300.0,1623,1
5952,249,298.8,1326,2
5953,259,310.8,1678,1
5954,266,319.2,1639,1
5955,244,292.8,1185,2
5956,239,286.8,1879,1
5957,270,324.0,1187,1
5958,270,324.0,1079,1
5959,257,308.4,1513,2
5960,243,291.59999999999997,1634,2
5961,271,325.2,5078,1
5962,202,242.39999999999998,4249,2
5963,265,318.0,5986,2
5964,220,264.0,5159,2
5965,274,328.8,4762,1
5966,212,254.39999999999998,4969,2
5967,244,292.8,4103,3
5968,252,302.4,5782,2
5969,158,189.6,5736,1
5970,286,343.2,4497,2
5971,164,196.79999999999998,5170,3
5972,170,204.0,4891,2
5973,269,322.8,4158,2
5974,238,285.59999999999997,5808,1
5975,198,237.6,4249,2
5976,184,220.79999999999998,4686,1
5977,265,318.0,5447,1
5978,204,244.79999999999998,5375,2
5979,233,279.59999999999997,5519,2
5980,134,160.79999999999998,4214,1
5981,153,183.6,4056,2
5982,241,289.2,5697,2
5983,187,224.4,4893,1
5984,148,177.6,5267,1
5985,133,159.6,5002,2
5986,250,300.0,1018,1
5987,249,298.8,1710,2
5988,259,310.8,1730,1
5989,266,319.2,1220,1
5990,244,292.8,1108,2
5991,239,286.8,1451,1
5992,270,324.0,1786,1
5993,282,338.4,1580,1
5994,295,354.0,1981,2
5995,255,306.0,1253,1
5996,292,350.4,1826,1
5997,244,292.8,1317,1
5998,306,367.2,1210,1
5999,258,309.59999999999997,1506,1
6000,265,318.0,1391,1
6001,227,272.4,1620,1
6002,276,331.2,1560,1
6003,244,292.8,1795,2
6004,217,260.4,1552,2
6005,211,253.2,1172,1
6006,227,272.4,1354,1
6007,249,298.8,1014,2
6008,269,322.8,1006,1
6009,278,333.59999999999997,1140,2
6010,282,338.4,1385,2
6011,300,360.0,1607,2
6012,259,310.8,1624,1
6013,295,354.0,1611,2
6014,238,285.59999999999997,1657,1
6015,270,324.0,1303,2
6016,267,320.4,1119,1
6017,270,324.0,1280,2
6018,245,294.0,1923,2
6019,262,314.4,1068,1
6020,245,294.0,1122,1
6021,268,321.59999999999997,1943,1
6022,262,314.4,1488,1
6023,283,339.59999999999997,1483,2
6024,260,312.0,1001,2
6025,258,309.59999999999997,1677,1
6026,130,156.0,1877,2
6027,262,314.4,1053,1
6028,293,351.59999999999997,1764,1
6029,255,306.0,1238,2
6030,242,290.4,1555,1
6031,264,316.8,1622,2
6032,253,303.59999999999997,1485,1
6033,271,325.2,1667,1
6034,250,300.0,1777,2
6035,266,319.2,1590,3
6036,286,343.2,1594,1
6037,275,330.0,1373,1
6038,295,354.0,1392,1
6039,269,322.8,1341,2
6040,239,286.8,1780,1
6041,271,325.2,1867,2
6042,165,198.0,1529,1
6043,302,362.4,1614,2
6044,293,351.59999999999997,1919,1
6045,202,242.39999999999998,5524,1
6046,185,222.0,4246,2
6047,210,252.0,5942,2
6048,186,223.2,5924,2
6049,163,195.6,5913,1
6050,168,201.6,5964,1
6051,199,238.79999999999998,4391,1
6052,271,325.2,4958,2
6053,164,196.79999999999998,4796,1
6054,231,277.2,4696,2
6055,196,235.2,4141,1
6056,218,261.59999999999997,4949,1
6057,267,320.4,4440,1
6058,163,195.6,4440,1
6059,224,268.8,4887,2
6060,156,187.2,5107,2
6061,175,210.0,4883,1
6062,257,308.4,5365,2
6063,259,310.8,4509,1
6064,112,134.4,5716,1
6065,145,174.0,5735,2
6066,230,276.0,4957,2
6067,188,225.6,5016,1
6068,132,158.4,4512,2
6069,239,286.8,5502,3
6070,167,200.4,4605,2
6071,133,159.6,4004,2
6072,270,324.0,5080,3
6073,229,274.8,5364,2
6074,261,313.2,4852,3
6075,192,230.39999999999998,4774,1
6076,217,260.4,4848,1
6077,246,295.2,4908,1
6078,208,249.6,5321,2
6079,148,177.6,5790,1
6080,132,158.4,4902,3
6081,249,298.8,5051,1
6082,225,270.0,5468,1
6083,279,334.8,4607,2
6084,183,219.6,4921,1
6085,215,258.0,5238,3
6086,195,234.0,4225,3
6087,156,187.2,4467,2
6088,160,192.0,4106,1
6089,153,183.6,5297,2
6090,215,258.0,4670,3
6091,163,195.6,4556,1
6092,195,234.0,5198,2
6093,170,204.0,4587,1
6094,133,159.6,5937,1
6095,171,205.2,5981,2
6096,186,223.2,4764,2
6097,246,295.2,5960,3
6098,170,204.0,5427,1
6099,189,226.79999999999998,5245,1
6100,216,259.2,5767,1
6101,264,316.8,5137,1
6102,268,321.59999999999997,5320,1
6103,225,270.0,4577,2
6104,252,302.4,5233,3
6105,204,244.79999999999998,4586,1
6106,193,231.6,4450,2
6107,220,264.0,5324,1
6108,271,325.2,5192,1
6109,227,272.4,4104,2
6110,206,247.2,5941,2
6111,142,170.4,4644,2
6112,236,283.2,5210,2
6113,275,330.0,5395,2
6114,144,172.79999999999998,4629,2
6115,194,232.79999999999998,5168,2
6116,260,312.0,4591,1
6117,240,288.0,4410,2
6118,136,163.2,5739,3
6119,132,158.4,4687,2
6120,266,319.2,5121,2
6121,263,315.59999999999997,4782,3
6122,270,324.0,5807,1
6123,208,249.6,4258,1
6124,206,247.2,5520,1
6125,159,190.79999999999998,5230,1
6126,162,194.4,5913,1
6127,177,212.4,4417,2
6128,267,320.4,4914,2
6129,222,266.4,5844,2
6130,234,280.8,4781,1
6131,133,159.6,5724,1
6132,207,248.39999999999998,4533,1
6133,243,291.59999999999997,4811,1
6134,161,193.2,4470,1
6135,193,231.6,5302,2
6136,234,280.8,5769,2
6137,185,222.0,4138,2
6138,242,290.4,4806,2
6139,252,302.4,4147,3
6140,179,214.79999999999998,5495,1
6141,158,189.6,5602,3
6142,226,271.2,4002,1
6143,269,322.8,5962,2
6144,148,177.6,5685,1
6145,159,190.79999999999998,5704,1
6146,273,327.59999999999997,5361,2
6147,233,279.59999999999997,5306,2
6148,182,218.4,4473,2
6149,153,183.6,4023,2
6150,210,252.0,5683,2
6151,241,289.2,4558,2
6152,220,264.0,5032,1
6153,211,253.2,4856,2
6154,151,181.2,4088,1
6155,267,320.4,4775,2
6156,250,300.0,4808,2
6157,181,217.2,5398,1
6158,197,236.39999999999998,4339,3
6159,172,206.4,4647,2
6160,219,262.8,5223,1
6161,189,226.79999999999998,5717,1
6162,225,270.0,4539,1
6163,269,322.8,5833,1
6164,157,188.4,4199,2
6165,189,226.79999999999998,5422,1
6166,226,271.2,4946,2
6167,220,264.0,4382,2
6168,275,330.0,4875,1
6169,171,205.2,4310,2
6170,235,282.0,5289,1
6171,201,241.2,4887,3
6172,269,322.8,5673,1
6173,182,218.4,5579,1
6174,266,319.2,4500,1
6175,157,188.4,5991,2
6176,258,309.59999999999997,5476,3
6177,280,336.0,5288,1
6178,154,184.79999999999998,4106,1
6179,274,328.8,4257,1
6180,180,216.0,4332,2
6181,146,175.2,4126,2
6182,236,283.2,5851,2
6183,133,159.6,5296,3
6184,173,207.6,4307,3
6185,210,252.0,5556,1
6186,238,285.59999999999997,4991,2
6187,268,321.59999999999997,5275,1
6188,175,210.0,5471,2
6189,280,336.0,4539,1
6190,153,183.6,4027,1
6191,251,301.2,4376,2
6192,252,302.4,4262,2
6193,201,241.2,5472,2
6194,216,259.2,5878,2
6195,126,151.2,4073,1
6196,177,212.4,4199,1
6197,145,174.0,5783,2
6198,258,309.59999999999997,5371,1
6199,273,327.59999999999997,4251,2
6200,245,294.0,4523,1
6201,241,289.2,4413,2
6202,208,249.6,5345,1
6203,282,338.4,1193,1
6204,295,354.0,1159,2
6205,255,306.0,1113,1
6206,292,350.4,1434,1
6207,244,292.8,1130,1
6208,306,367.2,1691,1
6209,258,309.59999999999997,1966,1
6210,265,318.0,1629,1
6211,227,272.4,1667,1
6212,276,331.2,1519,1
6213,244,292.8,1980,2
6214,217,260.4,1732,2
6215,211,253.2,1368,1
6216,227,272.4,1982,1
6217,249,298.8,1027,2
6218,269,322.8,1073,1
6219,278,333.59999999999997,1716,2
6220,282,338.4,1013,2
6221,300,360.0,1790,2
6222,146,175.2,5384,2
6223,236,283.2,5466,2
6224,133,159.6,5973,3
6225,173,207.6,5284,3
6226,210,252.0,4163,1
6227,238,285.59999999999997,4206,2
6228,268,321.59999999999997,5647,1
6229,175,210.0,4771,2
6230,280,336.0,5156,1
6231,153,183.6,4492,1
6232,251,301.2,5232,2
6233,252,302.4,5769,2
6234,201,241.2,5146,2
6235,216,259.2,4092,2
6236,126,151.2,4128,1
6237,177,212.4,5037,1
6238,145,174.0,4836,2
6239,258,309.59999999999997,4200,1
6240,273,327.59999999999997,4896,2
6241,245,294.0,5835,1
6242,241,289.2,4741,2
6243,208,249.6,4530,1
6244,282,338.4,1434,1
6245,295,354.0,1963,2
6246,255,306.0,1869,1
6247,292,350.4,1565,1
6248,244,292.8,1867,1
6249,306,367.2,1372,1
6250,258,309.59999999999997,1558,1
6251,265,318.0,1753,1
6252,227,272.4,1242,1
6253,276,331.2,1022,1
6254,244,292.8,1179,2
6255,217,260.4,1974,2
6256,211,253.2,1760,1
6257,227,272.4,1804,1
6258,249,298.8,1727,2
6259,302,362.4,1503,2
6260,293,351.59999999999997,1117,1
6261,232,278.4,1716,1
6262,279,334.8,1447,1
6263,251,301.2,1038,1
6264,300,360.0,1188,1
6265,133,159.6,1544,1
6266,283,339.59999999999997,1136,1
6267,296,355.2,1686,1
6268,261,313.2,1397,2
6269,286,343.2,1747,1
6270,298,357.59999999999997,1657,1
6271,287,344.4,1936,2
6272,251,301.2,1322,2
6273,231,277.2,1418,1
6274,249,298.8,1298,2
6275,244,292.8,1174,1
6276,264,316.8,1688,2
6277,254,304.8,1002,2
6278,264,316.8,1637,1
6279,309,370.8,1463,1
6280,298,357.59999999999997,1631,1
6281,265,318.0,1867,2
6282,246,295.2,1504,2
6283,222,266.4,1672,1
6284,250,300.0,1296,1
6285,240,288.0,1301,2
6286,246,295.2,1176,1
6287,293,351.59999999999997,1052,2
6288,253,303.59999999999997,1977,2
6289,258,309.59999999999997,1819,2
6290,258,309.59999999999997,1051,1
6291,245,294.0,1851,2
6292,307,368.4,1073,2
6293,301,361.2,1958,1
6294,252,302.4,1249,1
6295,272,326.4,1681,2
6296,221,265.2,1630,1
6297,247,296.4,1699,1
6298,260,312.0,1930,1
6299,251,301.2,1077,2
6300,227,272.4,1917,2
6301,269,322.8,1826,1
6302,161,193.2,1683,1
6303,256,307.2,1622,1
6304,303,363.59999999999997,1203,2
6305,257,308.4,1565,2
6306,310,372.0,1497,2
6307,238,285.59999999999997,1150,2
6308,191,229.2,4471,2
6309,252,302.4,4852,2
6310,228,273.59999999999997,4731,2
6311,208,249.6,4767,2
6312,176,211.2,5168,1
6313,233,279.59999999999997,4874,1
6314,104,124.8,5235,1
6315,237,284.4,5980,1
6316,252,302.4,5281,2
6317,135,162.0,5173,2
6318,137,164.4,5111,1
6319,228,273.59999999999997,5129,2
6320,239,286.8,4537,2
6321,199,238.79999999999998,4697,1
6322,269,322.8,4177,2
6323,226,271.2,5875,1
6324,264,316.8,5043,1
6325,264,316.8,4025,2
6326,186,223.2,4437,1
6327,154,184.79999999999998,4219,3
6328,239,286.8,5757,2
6329,139,166.79999999999998,4449,1
6330,138,165.6,5885,2
6331,286,343.2,5106,2
6332,275,330.0,4622,1
6333,195,234.0,4008,1
6334,267,320.4,5337,3
6335,223,267.59999999999997,5935,2
6336,198,237.6,5520,1
6337,250,300.0,4724,1
6338,237,284.4,5761,1
6339,193,231.6,5873,2
6340,216,259.2,5804,2
6341,253,303.59999999999997,4567,2
6342,132,158.4,4785,1
6343,140,168.0,4018,1
6344,114,136.79999999999998,4452,1
6345,238,285.59999999999997,5620,2
6346,210,252.0,5932,1
6347,272,326.4,4363,2
6348,184,220.79999999999998,5594,2
6349,168,201.6,4665,1
6350,231,277.2,4718,1
6351,143,171.6,4057,2
6352,182,218.4,5735,2
6353,221,265.2,4076,1
6354,225,270.0,5714,1
6355,227,272.4,4892,3
6356,266,319.2,5154,1
6357,247,296.4,4588,3
6358,154,184.79999999999998,5322,2
6359,179,214.79999999999998,4131,1
6360,249,298.8,4034,2
6361,156,187.2,4661,1
6362,206,247.2,4620,1
6363,245,294.0,4173,2
6364,197,236.39999999999998,4379,1
6365,188,225.6,5216,2
6366,237,284.4,4263,1
6367,174,208.79999999999998,5892,2
6368,266,319.2,4969,1
6369,151,181.2,4611,1
6370,271,325.2,4967,2
6371,214,256.8,4447,1
6372,261,313.2,5442,1
6373,166,199.2,5905,3
6374,269,322.8,5294,1
6375,167,200.4,5995,2
6376,200,240.0,5249,2
6377,159,190.79999999999998,4194,1
6378,197,236.39999999999998,4977,1
6379,219,262.8,4069,3
6380,239,286.8,4486,1
6381,146,175.2,5375,2
6382,173,207.6,4242,1
6383,220,264.0,4894,1
6384,185,222.0,4317,2
6385,170,204.0,4996,2
6386,250,300.0,5272,3
6387,145,174.0,4079,1
6388,211,253.2,5831,3
6389,249,298.8,4274,1
6390,237,284.4,5516,2
6391,144,172.79999999999998,5478,2
6392,171,205.2,4343,1
6393,203,243.6,4965,2
6394,137,164.4,4042,3
6395,212,254.39999999999998,5427,2
6396,209,250.79999999999998,4036,3
6397,223,267.59999999999997,5336,1
6398,164,196.79999999999998,4150,2
6399,220,264.0,5269,3
6400,216,259.2,5651,2
6401,215,258.0,5988,2
6402,146,175.2,5659,1
6403,168,201.6,5225,1
6404,218,261.59999999999997,5101,2
6405,143,171.6,4919,2
6406,233,279.59999999999997,5331,2
6407,195,234.0,4418,1
6408,206,247.2,4635,2
6409,181,217.2,5310,2
6410,150,180.0,5922,1
6411,258,309.59999999999997,4212,1
6412,149,178.79999999999998,4678,2
6413,163,195.6,4200,1
6414,259,310.8,4481,3
6415,187,224.4,4792,1
6416,172,206.4,5024,2
6417,139,166.79999999999998,5839,1
6418,203,243.6,4162,1
6419,150,180.0,4662,2
6420,201,241.2,5077,2
6421,194,232.79999999999998,5553,2
6422,159,190.79999999999998,4756,3
6423,238,285.59999999999997,4937,2
6424,189,226.79999999999998,4567,1
6425,173,207.6,4135,3
6426,171,205.2,5082,2
6427,154,184.79999999999998,5440,1
6428,173,207.6,4634,1
6429,186,223.2,4134,1
6430,224,268.8,5546,1
6431,186,223.2,5131,2
6432,196,235.2,5514,1
6433,149,178.79999999999998,4819,1
6434,224,268.8,5961,2
6435,154,184.79999999999998,5594,1
6436,170,204.0,4049,1
6437,150,180.0,5987,1
6438,240,288.0,4744,1
6439,139,166.79999999999998,5958,2
6440,251,301.2,5972,2
6441,237,284.4,4747,2
6442,227,272.4,4450,1
6443,131,157.2,5299,1
6444,161,193.2,5804,1
6445,195,234.0,4224,2
6446,266,319.2,5356,1
6447,198,237.6,4250,1
6448,200,240.0,4291,1
6449,196,235.2,5844,2
6450,285,342.0,5759,1
6451,265,318.0,5649,1
6452,131,157.2,5084,1
6453,216,259.2,5404,2
6454,253,303.59999999999997,5621,1
6455,230,276.0,5278,2
6456,173,207.6,4684,2
6457,206,247.2,4080,1
6458,189,226.79999999999998,4869,1
6459,270,324.0,4078,3
6460,266,319.2,5531,1
6461,270,324.0,5477,2
6462,216,259.2,4616,2
6463,147,176.4,4575,2
6464,270,324.0,4725,2
6465,261,313.2,5171,1
6466,261,313.2,4007,2
6467,177,212.4,4392,1
6468,142,170.4,4624,3
6469,222,266.4,4663,2
6470,186,223.2,5418,2
6471,177,212.4,5006,2
6472,251,301.2,4433,1
6473,240,288.0,5525,2
6474,260,312.0,5425,2
6475,206,247.2,4991,3
6476,242,290.4,4811,1
6477,194,232.79999999999998,5566,1
6478,232,278.4,1014,1
6479,279,334.8,1990,1
6480,251,301.2,1568,1
6481,300,360.0,1787,1
6482,133,159.6,1783,1
6483,283,339.59999999999997,1404,1
6484,296,355.2,1717,1
6485,261,313.2,1891,2
6486,286,343.2,1959,1
6487,298,357.59999999999997,1735,1
6488,287,344.4,1581,2
6489,251,301.2,1660,2
6490,231,277.2,1913,1
6491,249,298.8,1561,2
6492,244,292.8,1699,1
6493,264,316.8,1829,2
6494,254,304.8,1020,2
6495,264,316.8,1758,1
6496,309,370.8,1771,1
6497,298,357.59999999999997,1853,1
6498,265,318.0,1568,2
6499,246,295.2,1071,2
6500,222,266.4,1329,1
6501,250,300.0,1690,1
6502,240,288.0,1711,2
6503,246,295.2,1335,1
6504,293,351.59999999999997,1281,2
6505,189,226.79999999999998,5254,1
6506,270,324.0,4459,3
6507,266,319.2,5221,1
6508,270,324.0,5873,2
6509,216,259.2,5329,2
6510,147,176.4,5822,2
6511,270,324.0,4195,2
6512,261,313.2,4145,1
6513,261,313.2,5248,2
6514,177,212.4,5451,1
6515,142,170.4,4280,3
6516,222,266.4,4597,2
6517,186,223.2,4357,2
6518,177,212.4,5374,2
6519,251,301.2,4252,1
6520,240,288.0,4385,2
6521,260,312.0,4162,2
6522,206,247.2,5479,3
6523,242,290.4,5341,1
6524,194,232.79999999999998,5779,1
6525,232,278.4,1187,1
6526,279,334.8,1246,1
6527,251,301.2,1230,1
6528,300,360.0,1696,1
6529,133,159.6,1239,1
6530,283,339.59999999999997,1512,1
6531,296,355.2,1823,1
6532,261,313.2,1524,2
6533,286,343.2,1750,1
6534,298,357.59999999999997,1520,1
6535,287,344.4,1850,2
6536,251,301.2,1864,2
6537,231,277.2,1247,1
6538,249,298.8,1654,2
6539,244,292.8,1787,1
6540,264,316.8,1296,2
6541,254,304.8,1545,2
6542,264,316.8,1007,1
6543,309,370.8,1335,1
6544,298,357.59999999999997,1551,1
6545,265,318.0,1929,2
6546,246,295.2,1297,2
6547,222,266.4,1311,1
6548,250,300.0,1890,1
6549,269,322.8,1243,1
6550,161,193.2,1377,1
6551,256,307.2,1533,1
6552,303,363.59999999999997,1009,2
6553,257,308.4,1953,2
6554,259,310.8,1724,1
6555,249,298.8,1398,1
6556,289,346.8,1116,3
6557,308,369.59999999999997,1118,2
6558,297,356.4,1520,2
6559,255,306.0,1353,1
6560,266,319.2,1253,1
6561,302,362.4,1597,1
6562,223,267.59999999999997,1344,2
6563,261,313.2,1703,1
6564,273,327.59999999999997,1922,1
6565,260,312.0,1221,1
6566,266,319.2,1852,1
6567,164,196.79999999999998,1886,1
6568,240,288.0,1117,2
6569,305,366.0,1418,2
6570,248,297.59999999999997,1475,1
6571,279,334.8,1480,2
6572,244,292.8,1315,1
6573,267,320.4,1097,1
6574,275,330.0,1513,2
6575,299,358.8,1036,2
6576,254,304.8,1488,2
6577,273,327.59999999999997,1524,2
6578,218,261.59999999999997,1278,1
6579,267,320.4,1837,2
6580,259,310.8,1066,2
6581,272,326.4,1805,1
6582,281,337.2,1220,2
6583,267,320.4,1935,2
6584,260,312.0,1927,2
6585,261,313.2,1918,2
6586,219,262.8,1752,2
6587,264,316.8,1639,2
6588,310,372.0,1563,1
6589,297,356.4,1631,3
6590,274,328.8,1512,1
6591,246,295.2,1053,2
6592,221,265.2,1960,2
6593,295,354.0,1495,1
6594,259,310.8,1697,1
6595,138,165.6,1597,2
6596,250,300.0,1205,1
6597,236,283.2,1705,2
6598,267,320.4,1505,2
6599,283,339.59999999999997,1384,2
6600,244,292.8,1817,1
6601,260,312.0,1809,1
6602,276,331.2,1358,2
6603,307,368.4,1653,1
6604,266,319.2,1709,1
6605,237,284.4,1084,2
6606,251,301.2,1869,2
6607,247,296.4,1349,1
6608,279,334.8,4620,1
6609,230,276.0,5163,1
6610,234,280.8,5100,1
6611,152,182.4,5351,2
6612,160,192.0,4733,2
6613,263,315.59999999999997,5303,1
6614,164,196.79999999999998,5910,1
6615,209,250.79999999999998,5098,2
6616,245,294.0,4694,1
6617,172,206.4,5919,1
6618,180,216.0,4907,2
6619,145,174.0,4522,2
6620,248,297.59999999999997,4932,2
6621,242,290.4,4805,3
6622,237,284.4,5045,2
6623,203,243.6,4793,1
6624,186,223.2,4403,1
6625,155,186.0,5986,1
6626,153,183.6,5604,1
6627,199,238.79999999999998,4659,2
6628,219,262.8,4605,2
6629,156,187.2,5488,1
6630,135,162.0,4324,1
6631,244,292.8,5389,2
6632,183,219.6,5023,1
6633,258,309.59999999999997,4555,1
6634,168,201.6,5853,1
6635,161,193.2,4108,2
6636,246,295.2,4497,1
6637,232,278.4,5828,2
6638,155,186.0,5577,2
6639,162,194.4,5868,2
6640,123,147.6,4166,2
6641,235,282.0,4575,1
6642,179,214.79999999999998,5417,1
6643,202,242.39999999999998,5746,2
6644,272,326.4,5378,2
6645,185,222.0,5338,2
6646,188,225.6,4336,2
6647,250,300.0,5449,1
6648,224,268.8,4553,1
6649,261,313.2,5943,1
6650,200,240.0,4337,2
6651,200,240.0,5837,2
6652,143,171.6,4512,1
6653,199,238.79999999999998,5089,1
6654,157,188.4,5791,2
6655,225,270.0,4304,3
6656,152,182.4,4193,2
6657,236,283.2,5101,2
6658,266,319.2,5459,1
6659,243,291.59999999999997,4410,2
6660,224,268.8,5659,3
6661,153,183.6,5897,1
6662,232,278.4,5737,2
6663,253,303.59999999999997,4754,2
6664,150,180.0,5328,1
6665,198,237.6,5724,1
6666,231,277.2,4305,1
6667,135,162.0,5614,2
6668,153,183.6,4711,1
6669,201,241.2,4869,1
6670,273,327.59999999999997,5676,2
6671,245,294.0,4298,3
6672,157,188.4,4491,1
6673,150,180.0,4965,3
6674,243,291.59999999999997,4675,1
6675,105,126.0,5824,3
6676,221,265.2,5059,1
6677,236,283.2,4858,2
6678,263,315.59999999999997,4193,2
6679,213,255.6,5495,1
6680,259,310.8,5683,1
6681,190,228.0,4766,2
6682,213,255.6,5550,2
6683,261,313.2,4623,2
6684,254,304.8,4946,2
6685,151,181.2,4587,2
6686,187,224.4,5657,2
6687,139,166.79999999999998,4606,2
6688,173,207.6,4741,3
6689,136,163.2,5175,1
6690,272,326.4,5597,3
6691,116,139.2,4649,1
6692,181,217.2,4212,1
6693,230,276.0,4914,2
6694,127,152.4,5964,2
6695,182,218.4,5760,1
6696,186,223.2,4556,2
6697,271,325.2,4610,1
6698,171,205.2,5385,2
6699,238,285.59999999999997,5328,2
6700,184,220.79999999999998,4453,1
6701,214,256.8,4767,1
6702,279,334.8,4898,2
6703,168,201.6,4184,1
6704,221,265.2,4511,2
6705,260,312.0,5379,2
6706,204,244.79999999999998,5010,2
6707,142,170.4,4918,2
6708,178,213.6,5669,2
6709,203,243.6,4234,2
6710,180,216.0,4329,2
6711,193,231.6,4596,2
6712,99,118.8,4259,3
6713,250,300.0,4347,1
6714,152,182.4,4250,2
6715,265,318.0,5418,1
6716,226,271.2,4566,2
6717,234,280.8,4405,1
6718,225,270.0,4732,3
6719,161,193.2,4623,2
6720,246,295.2,5110,2
6721,162,194.4,4850,2
6722,135,162.0,5016,2
6723,201,241.2,4875,1
6724,235,282.0,5533,1
6725,214,256.8,5192,1
6726,245,294.0,5678,2
6727,192,230.39999999999998,5564,1
6728,179,214.79999999999998,4333,1
6729,210,252.0,5440,2
6730,209,250.79999999999998,4635,2
6731,200,240.0,4323,2
6732,165,198.0,4871,2
6733,168,201.6,4296,2
6734,203,243.6,5192,1
6735,202,242.39999999999998,5416,2
6736,266,319.2,5252,2
6737,248,297.59999999999997,5182,1
6738,173,207.6,5395,1
6739,156,187.2,5668,2
6740,109,130.79999999999998,5978,3
6741,250,300.0,4830,1
6742,195,234.0,5641,2
6743,160,192.0,4018,1
6744,189,226.79999999999998,5320,1
6745,239,286.8,5897,2
6746,204,244.79999999999998,5399,2
6747,156,187.2,4610,1
6748,192,230.39999999999998,5695,3
6749,233,279.59999999999997,5546,1
6750,253,303.59999999999997,5944,1
6751,277,332.4,4165,1
6752,211,253.2,5883,1
6753,172,206.4,5554,2
6754,211,253.2,4498,1
6755,248,297.59999999999997,4521,3
6756,176,211.2,5623,2
6757,100,120.0,5841,2
6758,195,234.0,4393,1
6759,137,164.4,5617,1
6760,195,234.0,5464,2
6761,185,222.0,5810,1
6762,250,300.0,4753,2
6763,150,180.0,4660,1
6764,166,199.2,4251,2
6765,257,308.4,4127,2
6766,249,298.8,4392,2
6767,268,321.59999999999997,4480,2
6768,273,327.59999999999997,5749,1
6769,246,295.2,4107,2
6770,142,170.4,4843,2
6771,168,201.6,5464,1
6772,249,298.8,5978,1
6773,220,264.0,5319,2
6774,189,226.79999999999998,4765,1
6775,237,284.4,5623,1
6776,247,296.4,5324,3
6777,250,300.0,4543,2
6778,207,248.39999999999998,4602,1
6779,201,241.2,4202,1
6780,142,170.4,5326,1
6781,207,248.39999999999998,4639,1
6782,214,256.8,4310,3
6783,134,160.79999999999998,4337,2
6784,178,213.6,4146,2
6785,186,223.2,4686,1
6786,250,300.0,4505,1
6787,172,206.4,5434,2
6788,265,318.0,4049,1
6789,158,189.6,4244,2
6790,180,216.0,5536,2
6791,173,207.6,5364,3
6792,153,183.6,5772,2
6793,182,218.4,5197,3
6794,192,230.39999999999998,5004,1
6795,285,342.0,4112,2
6796,151,181.2,4279,1
6797,242,290.4,4501,1
6798,237,284.4,5860,2
6799,259,310.8,1032,1
6800,249,298.8,1046,1
6801,289,346.8,1708,3
6802,297,356.4,1954,2
6803,255,306.0,1005,1
6804,266,319.2,1287,1
6805,302,362.4,1632,1
6806,223,267.59999999999997,1579,2
6807,261,313.2,1266,1
6808,273,327.59999999999997,1316,1
6809,260,312.0,1131,1
6810,266,319.2,1504,1
6811,164,196.79999999999998,1708,1
6812,240,288.0,1321,2
6813,305,366.0,1479,2
6814,248,297.59999999999997,1471,1
6815,279,334.8,1060,2
6816,244,292.8,1978,1
6817,267,320.4,1017,1
6818,275,330.0,1754,2
6819,168,201.6,4240,1
6820,249,298.8,4696,1
6821,220,264.0,4555,2
6822,189,226.79999999999998,4553,1
6823,237,284.4,5922,1
6824,247,296.4,5214,3
6825,250,300.0,5322,2
6826,207,248.39999999999998,4179,1
6827,201,241.2,5340,1
6828,142,170.4,4472,1
6829,207,248.39999999999998,5852,1
6830,214,256.8,4938,3
6831,134,160.79999999999998,4244,2
6832,178,213.6,4774,2
6833,186,223.2,5604,1
6834,250,300.0,4488,1
6835,172,206.4,5106,2
6836,265,318.0,4380,1
6837,158,189.6,4166,2
6838,180,216.0,5068,2
6839,173,207.6,5749,3
6840,153,183.6,5456,2
6841,182,218.4,5624,3
6842,285,342.0,5030,2
6843,151,181.2,4692,1
6844,242,290.4,5803,1
6845,237,284.4,4476,2
6846,259,310.8,1177,1
6847,249,298.8,1673,1
6848,289,346.8,1822,3
6849,308,369.59999999999997,1303,2
6850,297,356.4,1080,2
6851,255,306.0,1192,1
6852,266,319.2,1876,1
6853,302,362.4,1647,1
6854,223,267.59999999999997,1124,2
6855,261,313.2,1794,1
6856,273,327.59999999999997,1223,1
6857,260,312.0,1140,1
6858,266,319.2,1274,1
6859,164,196.79999999999998,1243,1
6860,240,288.0,1852,2
